,file_name,label,rms,centroid_mean,centroid_std,centroid_min,centroid_max,centroid_delta,centroid_q25,centroid_q75,centroid_iqr,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,Group,recording_id,Research_Group
631,00000631.wav,Normal,0.005969129,2051.071339053868,150.9546447999927,1664.8697855792848,2809.8468329607867,1144.977047381502,1951.7670377641,2120.4551216631344,168.6880838990346,-309.73074,8.06038,78.80854,6.5119486,-1.1010492,5.5135975,18.038204,5.955994,0.26729098,5.489377,10.263574,5.285812,4.397872,4.6106563,7.004365,4.515777,2.3231041,4.401708,-0.43969557,4.4270244,-3.919689,4.2387743,0.10749895,3.76345,0.25084603,4.0078826,1.7048937,3.7819183,0.25934407,4.067336,0.97797334,3.6968381,-0.6526187,3.5160763,-0.9591331,3.4446719,-1.7886959,3.9419174,-0.7941921,3.5929513,Unknown,Normal_00000631.wav,Normal
632,00000632.wav,Normal,0.005952309,2146.2112236508306,150.87761310196288,1688.117740694537,2798.7903008922217,1110.6725601976848,2054.20535946432,2231.7391879660845,177.53382850176513,-300.35986,7.5889955,76.50281,7.035068,-3.1807573,5.866106,13.02093,5.0471396,-6.0069547,4.96838,4.5054135,4.872764,-2.0763154,3.8826227,6.002755,4.0452995,0.13507967,3.4351285,-3.8055136,3.8635528,-3.3665862,3.8053133,2.2248626,3.5812213,-0.39724237,3.621533,2.1987987,3.623502,-3.4142373,3.9838665,-0.62474483,4.004522,1.4170507,3.2022583,1.7484155,3.3053308,-1.5034869,3.5027668,-0.4165512,3.2101865,Unknown,Normal_00000632.wav,Normal
633,00000633.wav,Normal,0.0059869634,2003.6649782300435,223.9738116111955,1564.7114851174208,3087.413317804448,1522.7018326870268,1848.727180209352,2128.3670361448376,279.6398559354859,-329.6196,13.225148,81.0573,9.973588,7.961886,8.06947,17.365023,8.242543,3.851114,6.99681,10.337739,6.8457646,6.1580606,6.4875817,7.5373816,5.768422,1.6486621,6.314706,-3.5739496,5.820236,-7.5082493,5.4284773,-1.1720481,5.43172,-1.2182491,5.1849647,2.785614,5.102248,-2.338062,4.5045977,0.014073625,4.418958,-2.1199806,4.73707,-2.686267,3.8617573,-2.2216957,3.8207736,-3.392826,3.942817,Unknown,Normal_00000633.wav,Normal
634,00000634.wav,Normal,0.0059787906,2359.4044903406625,118.84448797548414,2058.195192939884,2828.048234363536,769.853041423652,2285.575422392556,2431.593956228028,146.01853383547177,-312.289,9.038199,68.1491,5.822458,-2.5112243,5.5044365,-1.5673493,5.912706,-0.3641223,5.742151,3.127618,4.7286396,6.3567777,4.7438107,3.9989479,5.194847,-3.2972374,4.8639994,-2.9364493,4.716033,3.0047276,4.689005,7.000092,3.8796167,-0.04098662,4.366935,-2.549493,4.080402,-8.623379,3.4729736,-3.7039974,4.0449047,-0.09662158,3.5362024,0.14007117,4.145646,-5.0332117,3.3532536,-8.006319,3.4854457,Unknown,Normal_00000634.wav,Normal
635,00000635.wav,Normal,0.0058989534,2313.332149133457,150.0482442942652,1820.284981200498,3064.155003643094,1243.870022442596,2234.346570914301,2378.182938509269,143.83636759496812,-318.41354,9.365636,70.805,6.464386,-0.56519103,5.934544,-2.3816788,5.8164043,-1.0756421,5.3685074,3.9092226,5.7780857,8.121197,5.183774,4.15745,5.085926,-3.0688622,4.756585,-4.2103324,4.855542,1.5587708,4.4748974,6.8296294,4.095938,1.1585754,4.0942636,-2.2624474,4.2994127,-9.685601,4.0534816,-6.095856,4.0965524,-4.056831,3.8215208,1.0749708,4.2828074,-0.18655698,3.5846913,-5.6058836,3.4871738,Unknown,Normal_00000635.wav,Normal
636,00000636.wav,Normal,0.0060045337,2784.5969656583766,95.21914408728829,2446.786104942536,3040.1721435254103,593.3860385828743,2727.308990192739,2842.5882821250143,115.2792919322751,-278.53214,7.9574037,39.78667,4.970984,-20.4686,4.892934,5.4649873,4.9085755,-5.416194,5.2028937,2.0470352,4.52607,-1.8916193,4.095902,-0.8142291,4.7261796,-3.0234199,4.1518536,-1.467225,3.7440019,-4.4918623,4.302821,-1.2605108,3.7073593,-1.5389407,4.4745636,0.08216619,3.5308833,-3.9336128,4.0535893,-1.2995582,3.5945284,-4.805635,3.2368095,-0.59088093,3.5212514,-3.8766732,3.5774662,-2.5571856,3.1340697,Unknown,Normal_00000636.wav,Normal
637,00000637.wav,Normal,0.00596919,2070.2353327477986,185.35753987011665,1734.1650817355826,3199.989103195094,1465.8240214595112,1953.2528748256937,2154.724809412716,201.4719345870226,-308.455,9.581888,78.183105,6.8732963,-2.6654246,5.7602935,17.45645,5.6276226,1.7607032,5.559283,10.36834,5.9302,3.680838,4.4683385,5.1718416,4.428184,0.673635,4.047268,-0.510536,3.9478252,-3.579669,4.4476213,-0.055347685,3.9248295,-1.5281522,3.852012,1.3771906,4.148132,0.36324188,3.5236068,0.8537896,3.945242,-0.6463284,3.4918725,-1.2419789,3.3841188,-2.3716009,3.5604901,-1.4716408,3.3440256,Unknown,Normal_00000637.wav,Normal
638,00000638.wav,Normal,0.0059496183,1925.199765624197,164.19678435376278,1536.190756570093,2537.5463806033595,1001.3556240332664,1818.9196304258671,1998.8852883827944,179.96565795692732,-314.18884,9.449545,86.841385,7.345547,-2.538359,5.7390428,16.365429,6.4449277,-0.04694764,6.156928,6.644447,5.712327,1.3430543,4.6921496,2.9508054,4.9370017,-0.17810714,4.463491,-0.6583219,4.184181,-4.586448,4.112982,-0.9179108,3.8863971,-0.9640187,4.2907205,1.9305459,4.039436,-1.8548789,3.9904106,-1.2129247,3.7818167,-2.10819,3.658447,-2.399175,3.7453003,-0.6919219,3.590555,-1.9627998,3.5291386,Unknown,Normal_00000638.wav,Normal
639,00000639.wav,Normal,0.005933399,1996.324552803728,196.09013956369017,1558.0820501313042,2689.197756949796,1131.1157068184912,1860.447964866204,2116.308449363657,255.86048449745385,-327.1718,11.335719,80.48623,8.08505,5.5209885,7.664923,18.611351,6.7023764,6.7894464,7.1533403,12.184586,6.8216105,6.7546597,5.8448544,9.186907,6.02609,6.2953057,5.428061,1.619634,5.271039,-6.098753,4.92527,-1.3418704,5.0994935,-0.3768147,4.7988753,4.2081847,4.2606378,0.08868874,4.20351,-0.23748529,3.9280303,-2.4406948,4.2000175,-2.2835884,4.1404505,-0.98647654,4.047396,-1.4413432,3.5967746,Unknown,Normal_00000639.wav,Normal
640,00000640.wav,Normal,0.0060097273,3039.38210585942,113.09707549367135,2635.719782171549,3308.6995160031447,672.9797338315957,2984.026006885756,3118.255934605508,134.22992771975123,-292.74487,7.7355323,44.747417,5.414146,14.231848,5.615137,0.66379875,5.7606177,8.644645,5.638375,9.5109215,5.8821626,5.810249,4.601812,6.9310465,4.3397636,4.5517774,4.366045,-0.29947338,4.3542857,-5.8385224,4.065163,-3.348644,3.7824495,1.0385758,4.1463118,2.5089185,3.75604,-2.2698839,3.8029456,4.593359,4.0686655,-0.3132547,3.5804298,-4.017734,3.5150855,-8.334169,3.7276857,-2.2605069,3.6203473,Normal,Normal_00000640.wav,Normal
641,00000641.wav,Normal,0.0059920573,2027.9909512685,204.85396018922413,1536.4847385090884,2620.3358699678747,1083.8511314587863,1889.6807479699617,2124.2181320676395,234.5373840976777,-321.57797,10.761052,79.785255,9.023295,1.3162047,6.6800857,17.440193,6.8658624,0.39629042,5.824794,9.512308,5.3206773,5.170698,5.2403827,6.910468,5.429076,2.7626905,4.733695,1.4566635,4.8675566,0.09849236,4.677481,2.9544506,4.2401037,2.655392,4.131947,4.479511,4.4608207,0.3734865,4.0368695,0.31697664,3.71892,-1.0119519,3.6986616,-1.251387,4.032436,0.6507453,3.8082175,0.57451874,3.4830656,Unknown,Normal_00000641.wav,Normal
642,00000642.wav,Normal,0.00593493,2031.49044163268,180.2805021933975,1640.3245647216877,2712.691043689546,1072.3664789678585,1899.4484704207152,2121.119806005663,221.67133558494788,-308.11063,8.842373,81.132,7.7587337,-1.3585467,5.9050035,17.433285,5.6732335,-1.8367211,5.487571,6.719697,5.3781796,0.95584214,4.2810535,4.5963345,4.610483,0.09173937,4.09109,0.073425524,4.558165,-2.9676661,3.9136143,0.550276,4.182233,0.1684236,4.178818,2.8977978,3.577771,-1.3373209,3.9325414,1.1139156,3.6589773,-0.37319916,3.661272,-0.6485546,3.641229,-1.2306024,3.1798136,-1.366023,3.1054945,Unknown,Normal_00000642.wav,Normal
643,00000643.wav,Normal,0.005934033,1965.696255538173,160.53007204635438,1634.7056603171666,2559.220440766836,924.5147804496694,1857.146645996437,2066.738358475522,209.59171247908512,-311.26617,8.070796,84.619835,7.589396,-4.142096,6.203447,17.094019,5.7711782,0.7709475,5.679264,8.440846,5.4749146,2.9897754,5.0361,2.6401763,4.6370225,0.10055128,4.4796543,-2.2669697,4.538108,-5.155837,4.3034954,-2.786607,3.847509,-2.2906837,4.051959,2.7135649,4.0131016,-0.61636955,3.6862636,0.29902735,4.0537605,-1.5513278,3.3526926,-1.5057938,3.8052127,-1.1129683,3.6394687,-1.840697,3.7942367,Unknown,Normal_00000643.wav,Normal
644,00000644.wav,Normal,0.005463804,2584.3658740214405,332.8261875493214,1735.3064466262113,3470.7387582373312,1735.43231161112,2280.757283865965,2901.7923479152614,621.0350640492966,-307.72662,49.05766,54.660973,17.16118,-6.864023,8.580303,9.11567,6.7089257,-7.808319,7.2765837,0.46799418,7.6625595,1.6356663,6.728464,5.403804,5.912371,2.4772089,5.5871525,-2.84175,5.288325,-4.8988953,5.087724,-0.27993473,4.711473,-0.7633612,3.931436,0.43389556,5.20078,-3.3293211,4.1534147,-1.2129048,4.0545654,-2.9210072,4.4510946,-2.820564,3.9209962,-2.341152,3.8221996,-2.9896655,3.9218864,Unknown,Normal_00000644.wav,Normal
645,00000645.wav,Normal,0.005862816,2708.6249117604,126.2637165384088,2242.4208962328576,3273.811274640821,1031.390378407963,2641.921552849112,2786.343331149482,144.42177830036962,-304.1627,8.083716,52.337116,5.3876076,6.2987437,5.793083,5.905731,5.3121223,-3.505065,5.1982217,-0.3563682,4.7185555,4.7618246,4.876896,11.716219,4.056686,-1.9788178,4.3221245,-4.033908,4.32264,-5.6904745,4.209704,-9.114998,3.9769537,-3.350354,3.7574677,1.5824349,4.2645698,-0.4119929,4.0340443,5.0248327,3.636304,3.8643172,3.848187,1.2265465,4.0312824,-7.731845,4.1178083,-4.306067,3.9010315,Unknown,Normal_00000645.wav,Normal
646,00000646.wav,Normal,0.006032961,2344.886157383465,172.35648819251037,1915.503611331374,3071.7641115122733,1156.2605001808993,2225.1018377420733,2451.83474059256,226.73290285048645,-318.689,10.188633,67.59493,7.7862034,-2.805979,6.7411413,-2.5279021,5.871616,-3.8031697,7.1818004,2.6943316,5.887417,5.003021,6.0098457,4.479005,5.553816,-1.2937536,4.924079,0.28242785,5.5704565,3.602363,4.6695027,4.9626026,4.104591,-3.668805,4.362656,-5.913001,4.452198,-10.810896,3.8994777,-4.686344,4.21366,-1.6602924,4.161234,0.0510821,3.9030383,-3.4319677,3.8283823,-5.384855,4.3411508,Unknown,Normal_00000646.wav,Normal
647,00000647.wav,Normal,0.0058990936,2191.616417484786,129.5505753642915,1856.419977426924,2620.0269863704334,763.6070089435093,2103.335750838518,2265.960842157213,162.625091318695,-308.6201,9.15967,71.80224,5.937712,-0.41098028,5.203034,13.90747,5.901486,6.871971,4.854135,14.969601,4.9517474,5.8320494,4.4845676,3.3574,4.3757954,-1.8463337,4.511628,0.8530166,4.146458,-2.194555,4.0346923,1.0398598,4.2487516,-1.592893,3.7365649,0.51903415,3.7396584,-1.7813966,3.9773216,2.8863287,3.373877,-0.14097312,3.6293776,-2.7435029,3.6493144,-3.1424105,3.6285546,-2.4593523,3.5711439,Unknown,Normal_00000647.wav,Normal
648,00000648.wav,Normal,0.00597598,2343.4045681448565,134.83375287182938,2003.651021368654,2962.919076150186,959.268054781532,2258.9932391645107,2411.101478925218,152.10823976070742,-313.02826,8.541577,69.17643,6.348234,-0.8877979,6.8080945,-0.559731,5.6012516,1.1417989,5.6670556,3.515554,5.289163,5.5179496,4.83309,1.9025259,4.5358357,-5.619461,4.854208,-2.9559963,4.4357376,2.7387788,4.578032,6.8764596,4.596558,0.25322542,4.4755154,-0.7615761,4.0679827,-6.5010514,3.802635,-1.1953249,4.0142007,-0.35290363,4.238802,-1.4199629,3.6887467,-7.9192653,3.4189463,-10.070487,3.5200803,Unknown,Normal_00000648.wav,Normal
649,00000649.wav,Normal,0.006071892,1973.4392032234107,207.0149909280972,1629.50592142505,3419.276835823496,1789.7709143984457,1853.098119655947,2048.499450581012,195.4013309250652,-309.63074,9.41063,84.515236,8.1328745,-4.1169014,7.073212,15.801257,6.2182217,0.4239679,6.2008233,9.076781,5.6682963,1.8409019,4.8034763,4.242039,5.3634624,0.52646816,4.555174,-1.0617532,5.1077113,-5.5087094,4.3068576,-2.5556667,4.0410275,-2.919976,3.6392574,1.7777427,3.595238,-0.26445502,3.9714603,0.9144082,3.9236977,-0.92260116,3.5840092,-0.15618855,3.6145816,-0.23551926,3.9609177,-1.7607344,3.5438907,Unknown,Normal_00000649.wav,Normal
650,00000650.wav,Normal,0.0059710206,2452.8719168806906,154.86548881791998,2052.9002743318683,3026.5199992088296,973.6197248769612,2346.563404694237,2536.296296075733,189.7328913814963,-316.4665,9.988319,64.5472,7.0299397,9.122192,6.867744,4.2910213,6.627807,1.2517633,6.5478306,3.4945498,5.996393,5.528073,5.952741,5.9164677,5.4413977,3.6653183,4.3229284,-2.3207593,4.8514566,-7.7703075,4.3560634,-6.29576,4.6810584,-6.417516,3.977373,-1.6770477,3.9369671,-3.051739,3.8996954,3.020778,3.9391315,2.7167604,4.1153116,2.6910713,4.001595,-2.218665,3.4669206,-4.862853,3.994506,Unknown,Normal_00000650.wav,Normal
651,00000651.wav,Normal,0.005922077,2434.1456171201785,120.5147072140998,2136.4205049201387,2902.2270809490183,765.8065760288796,2357.15045979282,2491.9051205470846,134.75466075426493,-308.9996,8.774534,65.41474,5.609976,1.0963012,5.9449925,-0.8910323,5.189215,2.147391,5.5685463,8.087752,4.9384747,7.947193,5.4903975,4.924566,4.4827027,-3.7125435,4.5123553,-3.9569743,4.222583,0.73434675,4.6533136,7.301504,3.9867234,1.1274492,4.074927,-1.0755699,4.0773997,-7.359247,3.848986,-3.8025253,4.492984,-3.2588305,3.7602599,0.59793997,3.4048657,-1.7335509,3.908155,-5.0774736,3.400103,Unknown,Normal_00000651.wav,Normal
652,00000652.wav,Normal,0.005912066,2386.0537565777445,147.99541994601088,1851.8618045752148,3185.755047353496,1333.8932427782809,2300.443525749962,2463.973023021112,163.52949727114947,-319.17636,8.887142,66.15406,6.473276,4.9553666,6.391037,3.6637673,6.732208,-1.9529608,6.1241627,1.5659639,5.787416,3.221981,5.332935,6.284789,4.816946,1.6991274,4.8104944,-3.5483148,4.3137393,-9.339721,4.2615333,-6.6568613,4.606184,-4.895818,4.397677,1.3602467,4.3230586,-0.24871442,4.0324287,7.8209004,4.0208497,6.558552,4.1083603,1.7090987,4.3788776,-6.3653855,4.004226,-7.245916,3.826934,Unknown,Normal_00000652.wav,Normal
653,00000653.wav,Normal,0.0059171077,2383.477784454748,172.44044086586402,2010.329106935117,3261.6290160729022,1251.299909137785,2285.395177010486,2468.0540835342126,182.6589065237268,-314.55075,10.3093405,67.71384,7.1307826,0.5801749,6.15087,-1.1002436,6.0135994,0.07315853,6.2833405,4.2870297,5.5006185,6.4016876,5.0841355,3.8749938,4.9201474,-1.9569298,5.240002,-1.6329374,5.1435866,2.4050312,4.671634,6.8140383,4.366474,0.5405352,4.2301354,-1.679163,3.771039,-9.134443,4.3005915,-4.6935105,4.1812463,-2.1354165,4.4772778,2.5468905,3.4219823,2.2837217,3.3856485,-2.0839937,3.6226492,Unknown,Normal_00000653.wav,Normal
654,00000654.wav,Normal,0.005934401,2005.826167033952,229.40017258179,1561.964483010653,3230.1094083391886,1668.1449253285352,1864.5929164698248,2078.192826442859,213.5999099730343,-319.64078,9.392416,81.07485,8.862173,-0.48518854,6.75603,14.625768,5.8683405,5.3745775,5.675112,15.917945,5.254186,7.4586678,5.539503,4.453928,5.1693106,-0.22986338,4.2815404,-0.76672626,4.5562925,-2.0127482,4.3670316,1.1199464,4.0644755,-1.2326366,4.300164,2.0518463,3.819808,0.100113235,4.1478314,3.425604,3.603213,0.64625406,3.8386912,-3.3511593,3.9014745,-1.0737535,3.4019997,-2.0768044,3.9071548,Unknown,Normal_00000654.wav,Normal
655,00000655.wav,Normal,0.0059897266,2335.512393141048,168.14667667492054,1872.556079814963,2959.3323321159346,1086.7762523009717,2224.342366280184,2426.256686415172,201.91432013498888,-297.34464,9.789539,65.26059,7.2070217,1.7870425,6.3717666,18.061152,5.2628083,-4.603248,5.0348244,10.2017975,5.136291,2.6482913,4.758716,4.569144,4.7641425,-0.19097467,4.928081,0.678823,4.8117433,-0.53849965,4.12781,0.9881087,4.016893,1.0683013,3.7832072,1.789956,3.852236,-0.33241117,3.9139044,0.24524906,3.7102757,-1.8531182,3.6699877,-0.72693956,3.6890886,-2.8932388,3.5105264,-0.85342795,3.6241412,Unknown,Normal_00000655.wav,Normal
656,00000656.wav,Normal,0.0059123696,2374.725208192683,148.2574090746587,2079.371518027166,3060.44788376812,981.076365740954,2278.916050368707,2431.1764617110184,152.26041134231127,-315.60733,9.856871,68.46795,6.2403264,1.5080703,6.175155,-0.23624517,6.9266157,0.9183055,5.464652,2.0472727,5.5671616,6.4029875,4.833965,6.386819,4.605487,-1.721324,4.33378,-6.92917,4.265748,-2.1931126,4.3702774,7.4376917,4.09329,4.054196,3.9519494,1.705367,4.357522,-7.71073,4.1085577,-6.4337726,3.9348114,-8.234986,4.242442,-1.8183103,3.877224,1.6580994,4.1760035,-1.3842986,3.4515908,Unknown,Normal_00000656.wav,Normal
657,00000657.wav,Normal,0.0059905876,2077.5522174051985,199.9442593001501,1646.150914825455,3016.1213176198203,1369.970402794365,1947.7731395250828,2185.670717634025,237.8975781089423,-313.73074,10.4564705,77.76323,8.183586,-2.08659,7.31639,14.513828,6.8246994,5.0238743,6.8642964,14.398461,6.272776,8.1994095,6.0109825,4.0398912,5.4864397,-0.66690075,4.9221396,1.3651092,5.002325,-0.9921374,5.1103673,2.1268516,4.756012,-0.065469556,4.1466594,1.4706185,4.387472,-1.4299883,4.2719884,3.1686516,4.0990252,1.0453472,4.0991197,-3.5355763,4.1898026,-2.9459999,3.7130244,-2.3938155,3.5404,Unknown,Normal_00000657.wav,Normal
658,00000658.wav,Normal,0.005942835,2036.0244331350568,168.5342303512259,1641.4472457602187,2608.7951399748304,967.3478942146116,1922.185234357478,2131.970884601429,209.78565024395107,-311.63333,8.953041,79.88302,7.5628896,-2.1327646,5.623257,18.178026,6.0368557,1.722471,5.5123153,8.831962,5.7324905,3.3531451,4.913719,5.3054447,3.99161,0.37403584,4.624801,0.246669,4.759452,-3.3982885,4.2942796,-0.6335193,3.5131576,-1.1089389,4.410393,2.2362518,4.184934,-0.60605484,4.3290873,1.9355925,3.6002226,0.55526346,3.7909455,-0.9715622,3.7101758,-1.3123529,3.7218328,-1.531868,3.3316422,Unknown,Normal_00000658.wav,Normal
659,00000659.wav,Normal,0.005714084,2033.002749620588,262.24257080467646,1440.5974891879937,2911.624481056436,1471.0269918684417,1842.95908289532,2190.579973205473,347.6208903101533,-335.07474,13.334663,79.78476,11.745451,2.1009698,8.358447,15.663071,7.6433268,4.2692547,8.807064,9.715896,6.9114184,6.386722,7.0583878,7.9801598,6.2436147,4.8932242,6.0280385,1.092936,5.7610593,-2.775599,5.3575,1.0662903,4.894623,0.3852848,5.2642517,5.1910377,5.0393853,-0.60170245,4.9097114,-0.04271784,4.3973317,-1.8626412,4.8978195,-1.9026226,4.604248,-0.537953,4.156372,-2.328,4.362023,Unknown,Normal_00000659.wav,Normal
660,00000660.wav,Normal,0.0059395977,1941.516410938124,253.65918509649217,1377.9995872662098,2863.0180375799628,1485.018450313753,1760.3542540539363,2117.076783608681,356.7225295547446,-331.3201,12.7905245,84.213486,10.967741,5.662107,7.3553653,17.250147,8.639545,4.665196,8.061534,10.178195,6.842504,6.399348,5.7387285,8.160462,6.702301,5.883694,6.00442,1.2144747,5.675797,-2.8532739,5.219662,0.9882618,5.075844,0.10278752,5.677883,3.339956,5.2136855,-3.1076407,5.5379424,-1.7209823,4.5016522,-0.38458744,4.1744695,-0.9158604,4.601776,-0.3571018,4.0295367,-1.3896853,4.515057,Unknown,Normal_00000660.wav,Normal
661,00000661.wav,Normal,0.005927984,2505.3291970004047,119.52397885901786,2170.071657640264,2887.2015012400284,717.1298435997642,2433.50100105593,2573.8011444928475,140.30014343691755,-317.63867,9.270023,60.966377,6.3361692,9.802291,6.497368,6.855475,7.6436787,2.3424048,5.956371,5.848093,6.151473,5.3169875,5.298202,4.471066,5.52843,1.9603596,4.504544,-1.728592,4.2096305,0.23214795,4.7601323,3.9590094,4.2915606,-0.25263357,4.3618817,0.36323562,4.570251,-5.3575015,3.8172474,-2.7779682,3.779748,-6.345839,3.4730515,-8.110673,3.5651803,-7.97632,3.628956,-3.9439857,3.777486,Unknown,Normal_00000661.wav,Normal
662,00000662.wav,Normal,0.0059658214,1986.876353580256,140.78240659482913,1660.0086492253467,2527.492065103104,867.4834158777571,1890.0176425439024,2067.559528895259,177.54188635135642,-312.38434,9.080343,82.3202,6.6912146,-2.10212,5.964629,18.205751,6.347811,0.5311591,5.7771177,8.266602,5.004158,1.4503226,4.561282,4.413893,4.2997527,-0.21671322,4.8352985,-0.453357,4.434659,-2.7285414,4.2745805,0.17912668,3.7805407,0.15384755,4.062412,2.7996085,4.1011486,-0.53807366,4.136747,0.99530166,3.645247,-1.2124187,3.6736314,-1.7488569,3.8624992,-1.8476784,3.7385316,-2.2392309,3.2128532,Unknown,Normal_00000662.wav,Normal
663,00000663.wav,Normal,0.00600398,2133.504713830743,123.72874498466312,1799.450800083342,2666.081472987038,866.630672903696,2051.263299810728,2197.0147190958187,145.75141928509083,-302.04327,8.359313,75.75783,5.5644727,-3.3308775,5.246336,15.552844,5.963671,-3.387577,5.596934,6.854876,4.9350724,-0.6620913,4.4289,5.010608,5.289684,1.5098413,4.5069556,-4.6992006,4.245089,-9.458494,4.1428022,1.5391661,3.71279,1.215864,4.0877304,1.0511475,4.171524,-2.4551768,4.1053214,-0.16194555,3.683057,0.60224783,2.9735494,-0.55051315,3.1908789,-3.7892754,3.188121,-2.2193935,2.974101,Unknown,Normal_00000663.wav,Normal
664,00000664.wav,Normal,0.0059094573,1979.9705992839563,175.8685623768653,1660.0331323713676,2679.93272132712,1019.8995889557524,1858.061921632,2065.6785943810405,207.6166727490404,-312.4934,10.032227,82.78951,8.340569,-3.522895,6.275508,18.6766,5.5636272,1.240443,5.6766534,9.1312475,5.708919,2.789816,5.664744,5.3759556,5.20132,1.0597855,4.6821265,-0.5501404,4.3760576,-4.392965,4.8691263,-1.2087666,3.9139993,-1.0661247,3.8916843,1.647825,4.119999,-1.4756927,4.009819,0.8050461,3.763643,-0.27166098,3.819857,-0.7872817,3.7438052,-1.7813954,3.352064,-2.5940628,3.6013975,Unknown,Normal_00000664.wav,Normal
665,00000665.wav,Normal,0.0059478222,2875.190172622629,175.06610454536022,2457.676887758218,3316.051974875222,858.3750871170041,2766.804414816491,3008.5010370802365,241.69662226374567,-285.11365,9.425797,33.877014,7.8399076,-12.834495,6.40748,16.198204,4.7972164,-8.514079,5.4990606,1.5200421,4.872211,0.11998402,5.1639323,-3.2475333,5.1558905,-3.454958,4.3835664,2.3891501,4.1901083,-5.813857,4.780591,-1.9174802,3.7734106,1.521346,3.2900102,0.694386,3.5007846,-0.27853414,3.4593477,-1.4172211,3.7515528,-5.424324,3.9927387,1.8329386,4.4642224,-6.408619,3.7148893,-4.96835,4.270404,Unknown,Normal_00000665.wav,Normal
666,00000666.wav,Normal,0.0059436695,1943.2682613136565,206.4764886280147,1571.9776652131045,3071.781307278812,1499.8036420657072,1811.766515001868,2029.50960392695,217.7430889250827,-315.27747,10.123116,85.917496,8.8586645,-0.28447118,6.285788,15.090936,6.102974,0.34983456,6.275863,7.573559,5.685835,3.5761907,4.447133,5.9693623,4.832069,1.6137848,4.6521883,0.5391317,4.548342,-3.0164692,4.2687817,0.09098026,4.020334,0.18213718,4.1922565,1.9146744,3.7830136,-1.4149362,4.011451,0.5814048,3.7482183,-1.5748992,3.56599,-1.3109367,3.3252006,-0.5857432,3.4461892,-1.2415398,3.5920217,Unknown,Normal_00000666.wav,Normal
667,00000667.wav,Normal,0.0057999156,2041.611111896001,230.08768018456823,1601.99013314827,3310.628185313419,1708.6380521651492,1888.6710202604604,2161.835258945196,273.16423868473566,-325.48782,13.159786,79.897255,9.310222,0.78568226,7.2164893,14.594998,6.575385,4.302198,6.5336885,11.48336,6.9962254,6.605474,4.909494,5.018678,5.6425786,-0.1970456,5.4299808,-2.5884843,5.052,-3.645773,5.3055534,1.2802911,4.68175,-1.613196,4.8341317,0.9250192,4.492591,-0.9516469,4.23132,2.925571,4.192632,0.34582335,4.427956,-1.9755374,4.4413867,-1.7496705,4.1296344,-3.478378,3.851326,Unknown,Normal_00000667.wav,Normal
668,00000668.wav,Normal,0.005904594,2009.657002858218,164.75344454839762,1542.5844990149394,2734.793323990843,1192.2088249759036,1911.0472176128185,2085.815244066584,174.76802645376574,-314.8179,8.9021635,80.775665,6.964008,-1.2645059,6.1656094,19.119257,5.75797,1.8840485,5.745523,9.307466,5.199713,2.7526746,5.606265,5.8949056,4.0986576,1.0154827,4.9294686,-1.342015,4.890901,-4.0140586,3.8708785,0.3548676,4.087072,0.9513462,4.148701,2.890225,3.796995,-0.08811316,3.650413,2.2047582,3.4728239,0.09000358,3.5779128,-0.44003886,3.618581,-1.7851317,3.489217,-1.9662676,3.3610234,Unknown,Normal_00000668.wav,Normal
669,00000669.wav,Normal,0.005875183,1955.3718941514144,209.0325466276607,1573.0490398535792,2711.853488768668,1138.8044489150886,1825.4939942923936,2068.683710270918,243.189715978524,-329.25443,11.937129,83.74091,9.299179,5.231426,7.6623096,18.970135,7.6162786,1.1998601,6.3437734,7.752286,5.8252926,6.531892,5.470035,7.200157,5.9777923,3.2806494,5.133664,-0.69813806,5.1032367,-2.448177,4.705923,2.4910102,4.7766466,2.3517418,4.803119,5.147839,4.416499,0.4347774,4.0972323,1.7505364,4.402864,2.0219107,4.3089695,2.3196876,4.408761,1.984912,3.8678255,1.0069035,3.561629,Unknown,Normal_00000669.wav,Normal
